2024       13.      8.      6.      4.      4.      4.      6.      8.     11.     12.      9.      9. 
   1    4  UFV
2020                                                              222.    252.    239.    217.    233. 
2021      251.    209.    222.    205.    203.    209.    217.    225.    252.    236.    217.    236. 
2022      304.    253.    260.    240.    244.    248.    254.    271.    299.    280.    258.    277. 
2023      321.    257.    273.    245.    253.    257.    263.    281.    306.    294.    267.    279. 
2024      321.    259.    261.    261.    250.    254.    271.    277.    310.    302.    267.    283. 
   2    1  PCH
2020                                                              733.    797.   1100.   1087.    920. 
2021     1150.   1023.   1039.    957.   1057.   1147.    982.    805.    866.   1180.   1188.   1009. 
2022     1265.   1122.   1141.   1048.   1154.   1241.   1047.    856.    914.   1242.   1238.   1054. 
2023     1302.   1154.   1174.   1071.   1185.   1274.   1086.    889.    949.   1286.   1279.   1082. 
2024     1348.   1196.   1217.   1111.   1217.   1307.   1099.    899.    960.   1301.   1298.   1108. 
   2    2  PCT
2020                                                              479.    478.    461.    435.    368. 
2021      318.    328.    270.    419.    448.    464.    416.    480.    479.    462.    436.    368. 
2022      318.    327.    270.    419.    448.    464.    416.    480.    479.    462.    436.    368. 
2023      318.    328.    270.    419.    448.    464.    416.    480.    480.    462.    436.    368. 
2024      318.    328.    270.    419.    448.    464.    416.    480.    479.    461.    436.    368. 
   2    3  EOL
2020                                                              754.    756.    793.    783.    694. 
2021      650.    492.    583.    566.    617.    624.    715.    752.    756.    792.    783.    695. 
2022      649.    492.    582.    565.    617.    624.    716.    750.    756.    792.    783.    694. 
2023      649.    492.    583.    564.    617.    624.    716.    750.    757.    793.    783.    694. 
2024      649.    492.    582.    567.    617.    624.    714.    752.    756.    794.    783.    694. 
   2    4  UFV
2020                                                                1.      1.      1.      1.      1. 
2021        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2022        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2023        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2024        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
   3    1  PCH
2020                                                               69.     62.     57.     63.     68. 
2021       61.     65.     63.     66.     66.     66.     70.     69.     62.     57.     65.     70. 
2022       67.     71.     69.     72.     73.     73.     77.     76.     69.     63.     69.     74. 
2023       67.     71.     69.     72.     73.     73.     77.     76.     69.     63.     69.     74. 
2024       67.     71.     69.     72.     72.     73.     77.     76.     69.     63.     69.     81. 
   3    2  PCT
2020                                                              357.    415.    447.    475.    477. 
2021      453.    377.    403.    358.    337.    309.    326.    357.    415.    447.    475.    477. 
2022      453.    377.    403.    359.    337.    309.    326.    357.    415.    447.    475.    477. 
2023      452.    377.    403.    359.    337.    309.    326.    357.    415.    447.    475.    478. 
2024      452.    377.    403.    358.    337.    309.    326.    357.    415.    447.    475.    478. 
   3    3  EOL
2020                                                             7872.   7976.   7460.   6868.   5910. 
2021     5641.   4047.   3840.   4523.   5883.   7611.   7987.   9167.   9326.   8584.   7830.   6684. 
2022     6406.   4479.   4233.   4968.   6362.   8235.   8676.   9751.   9826.   8942.   8108.   6903. 
2023     6753.   4738.   4462.   5261.   6697.   8667.   9072.  10212.  10306.   9353.   8493.   7250. 
2024     7067.   4956.   4691.   5430.   7030.   9082.   9451.  10638.  10711.   9708.   8950.   7632. 
   3    4  UFV
2020                                                              562.    622.    605.    628.    604. 
2021      585.    561.    604.    564.    578.    605.    624.    690.    754.    714.    697.    679. 
2022      738.    708.    717.    660.    694.    718.    730.    819.    885.    838.    818.    786. 
2023      801.    739.    773.    694.    739.    764.    777.    872.    931.    902.    871.    815. 
2024      801.    744.    743.    732.    731.    756.    798.    870.    951.    930.    879.    834. 
   4    1  PCH
2020                                                               87.     86.     96.    112.    120. 
2021      129.    138.    147.    148.    125.    107.     97.     90.     86.     96.    112.    120. 
2022      129.    138.    147.    148.    125.    107.     97.     90.     86.     96.    112.    120. 
2023      129.    138.    147.    148.    125.    107.     97.     90.     86.     96.    112.    120. 
2024      129.    138.    147.    148.    125.    107.     97.     90.     86.     96.    112.    120. 
   4    2  PCT
2020                                                              194.    212.    205.    227.    201. 
2021      208.    187.    184.    202.    208.    190.    214.    193.    212.    205.    227.    201. 
2022      208.    187.    184.    202.    208.    190.    214.    193.    212.    205.    227.    201. 
2023      208.    187.    184.    202.    208.    190.    214.    193.    212.    205.    227.    201. 
2024      208.    187.    184.    201.    208.    190.    213.    193.    212.    205.    227.    201. 
   4    3  EOL
2020                                                              312.    338.    335.    337.    286. 
2021      193.    111.    124.     79.    134.    187.    221.    311.    338.    335.    337.    285. 
2022      194.    112.    123.     79.    135.    187.    222.    310.    338.    335.    337.    286. 
2023      194.    111.    124.     78.    135.    187.    222.    310.    339.    335.    337.    286. 
2024      194.    112.    123.     81.    134.    186.    221.    311.    338.    335.    337.    286. 
   4    4  UFV
2020                                                                1.      1.      1.      1.      1. 
2021        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2022        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2023        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
2024        1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1.      1. 
 999
